STT,Lat1,Lon1,Land_Cost,Unit
1125,10.6848195,106.7476179,55100000,Huyện Nhà Bè
1126,10.6577023,106.6898913,62600000,Huyện Nhà Bè
1127,10.6800649,106.6999343,49200000,Huyện Nhà Bè
1128,10.7134577,106.7046685,62600000,Huyện Nhà Bè
1129,10.6352069,106.7353186,24400000,Huyện Nhà Bè
1130,10.6933194,106.721199,58800000,Huyện Nhà Bè
1131,10.6931691,106.7187704,84000000,Huyện Nhà Bè
1132,10.6998027,106.7374037,78800000,Huyện Nhà Bè
1133,10.7209204,106.7001734,58800000,Huyện Nhà Bè
1134,10.6322642,106.7361105,32300000,Huyện Nhà Bè
1135,10.7179732,106.6994391,62600000,Huyện Nhà Bè
1136,10.755772,106.70309,186500000,Quận 4
1137,10.7652357,106.6478038,56300000,Quận 11
1138,10.7778218,106.6558449,260000000,Quận 11
1139,10.776898,106.6554848,260000000,Quận 11
1140,10.7575572,106.647425,170000000,Quận 11
1141,10.7727286,106.6529675,157600000,Quận 11
1142,10.7623931,106.65233,170000000,Quận 11
1143,10.764909,106.6556152,250000000,Quận 11
1144,10.7627641,106.6581809,221000000,Quận 11
1145,10.7634761,106.6439306,140000000,Quận 11
1146,10.7656441,106.643745,162600000,Quận 11
1147,10.7762895,106.6559109,260000000,Quận 11
1148,10.7721276,106.6496676,160000000,Quận 11
1149,10.7670478,106.6462118,162600000,Quận 11
1150,10.7634322,106.646573,112600000,Quận 11
1151,10.7715542,106.6529449,260000000,Quận 11
1152,10.7538648,106.6503726,180000000,Quận 11
1153,10.760903,106.707549,263300000,Quận 4
1154,10.7625026,106.69859,271200000,Quận 4
1155,10.7570018,106.7035958,186500000,Quận 4
1156,10.7542241,106.6912855,128800000,Quận 4
1157,10.7603234,106.6990936,356000000,Quận 4
1158,10.7560891,106.7095785,210200000,Quận 4
1159,10.7611864,106.6983107,271200000,Quận 4
1160,10.7595304,106.7067678,202300000,Quận 4
1161,10.7615354,106.7017629,356000000,Quận 4
1162,10.7625472,106.7020561,356000000,Quận 4
1163,10.7582099,106.6946022,226000000,Quận 4
1164,10.75907,106.706748,202300000,Quận 4
1165,10.7644526,106.7042703,270100000,Quận 4
1166,10.7581402,106.7001335,220400000,Quận 4
1167,10.7624123,106.6990176,202300000,Quận 4
1168,10.763456,106.699477,271200000,Quận 4
1169,10.7551058,106.6955779,185300000,Quận 4
1170,10.756698,106.7021324,278000000,Quận 4
1171,10.7576136,106.7009913,271200000,Quận 4
1172,10.7651598,106.7030153,270100000,Quận 4
1173,10.7511597,106.6472475,125800000,Quận 6
1174,10.7400548,106.6259719,112000000,Quận 6
1175,10.7526068,106.6301945,165000000,Quận 6
1176,10.733056,106.625665,77400000,Quận 6
1177,10.7541848,106.6290037,117600000,Quận 6
1178,10.742686,106.647487,126900000,Quận 6
1179,10.7338382,106.6251151,90000000,Quận 6
1180,10.7419686,106.6415441,116700000,Quận 6
1181,10.7463299,106.6520654,97800000,Quận 6
1182,10.7580416,106.6253221,94500000,Quận 6
1183,10.7468584,106.6176302,104000000,Quận 6
1184,10.7553191,106.6244303,94500000,Quận 6
1185,10.7449126,106.6492673,97800000,Quận 6
1186,10.7409064,106.6279181,112000000,Quận 6
1187,10.7443336,106.6469485,116700000,Quận 6
1188,10.7550862,106.6900213,202300000,Quận 4
1189,10.7549049,106.6920479,128800000,Quận 4
1190,10.7624926,106.7026681,203400000,Quận 4
1191,10.7550937,106.718353,232800000,Quận 4
1192,10.7660519,106.7027534,271200000,Quận 4
1193,10.7532619,106.6954429,185300000,Quận 4
1194,10.7665501,106.7034238,271200000,Quận 4
1195,10.758002,106.6940321,271200000,Quận 4
1196,10.7457106,106.6382636,115800000,Quận 6
1197,10.7501892,106.6366154,128700000,Quận 6
1198,10.7538587,106.6446253,165000000,Quận 6
1199,10.7397581,106.6278361,112000000,Quận 6
1200,10.7395331,106.6266647,108000000,Quận 6
1201,10.7593152,106.6256087,103500000,Quận 6
1202,10.7491374,106.6531464,123500000,Quận 6
1203,10.7458058,106.6263111,126000000,Quận 6
1204,10.7463022,106.6377599,158000000,Quận 6
1205,10.7479052,106.6501083,115600000,Quận 6
1206,10.7437585,106.6261601,85000000,Quận 6
1207,10.7396078,106.629519,117000000,Quận 6
1208,10.7739642,106.6477014,120000000,Quận 11
1209,10.7660019,106.6427647,120000000,Quận 11
1210,10.7617045,106.660033,260000000,Quận 11
1211,10.7669801,106.6441154,162600000,Quận 11
1212,10.7633206,106.6568198,221000000,Quận 11
1213,10.7711949,106.6526136,260000000,Quận 11
1214,10.7632631,106.6579999,221000000,Quận 11
1215,10.763596,106.6418318,120000000,Quận 11
1216,10.7685329,106.6506599,160000000,Quận 11
1217,10.7223625,106.7027656,84000000,Huyện Nhà Bè
1218,10.7203767,106.7033473,84000000,Huyện Nhà Bè
1219,10.7091593,106.709535,84000000,Huyện Nhà Bè
1220,10.7093628,106.7097624,84000000,Huyện Nhà Bè
1221,10.7017676,106.7147515,84000000,Huyện Nhà Bè
1222,10.7108769,106.7032967,49200000,Huyện Nhà Bè
1223,10.7195375,106.7009844,84000000,Huyện Nhà Bè
1224,10.7144154,106.7005562,49200000,Huyện Nhà Bè
1225,10.7169639,106.7020562,84000000,Huyện Nhà Bè
1226,10.7133812,106.7065134,84000000,Huyện Nhà Bè
1227,10.7089826,106.7042182,49200000,Huyện Nhà Bè
1228,10.722375,106.6998399,84000000,Huyện Nhà Bè
1229,10.7186807,106.702583,84000000,Huyện Nhà Bè
1230,10.6852377,106.7015337,49200000,Huyện Nhà Bè
1231,10.6994375,106.7158125,84000000,Huyện Nhà Bè
1232,10.7087244,106.7318383,55100000,Huyện Nhà Bè
1233,10.6802887,106.7500025,55100000,Huyện Nhà Bè
1234,10.6515117,106.7293611,27400000,Huyện Nhà Bè
1235,10.6923125,106.7191875,84000000,Huyện Nhà Bè
1236,10.6430375,106.7311094,50400000,Huyện Nhà Bè
1237,10.7225084,106.6950241,43800000,Huyện Nhà Bè
1238,10.8586311,106.601939,34300000,Huyện Hóc Môn
1239,10.877413,106.59439,71000000,Huyện Hóc Môn
1240,10.7676168,106.7055514,389900000,Quận 4
1241,10.6754375,106.6906875,16900000,Huyện Nhà Bè
1242,10.8655251,106.6006265,39600000,Huyện Hóc Môn
1243,10.7610329,106.7105413,322100000,Quận 4
1244,10.7534492,106.7145044,169500000,Quận 4
1245,10.7473791,106.6268508,165000000,Quận 6
1246,10.773744,106.6561642,189600000,Quận 11
1247,10.7461519,106.6509461,97800000,Quận 6
1248,10.7437543,106.6348531,90400000,Quận 6
1249,10.671863,106.734862,55100000,Huyện Nhà Bè
1250,10.3861486,106.9077793,19900000,Huyện Cần Giờ
1251,10.9726315,106.4708447,9500000,Huyện Củ Chi
1252,10.9772154,106.4892374,15300000,Huyện Củ Chi
1253,10.920548,106.6007314,19400000,Huyện Củ Chi
1254,10.9860276,106.526337,7400000,Huyện Củ Chi
1255,10.9713756,106.4834129,19000000,Huyện Củ Chi
1256,10.9461728,106.5433193,17500000,Huyện Củ Chi
1257,10.9838282,106.6105702,11400000,Huyện Củ Chi
1258,10.9832162,106.5949399,11400000,Huyện Củ Chi
1259,10.9663509,106.5901733,17533000,Huyện Củ Chi
1260,10.9634058,106.5053484,7400000,Huyện Củ Chi
1261,10.9727263,106.4807122,19000000,Huyện Củ Chi
1262,10.9428364,106.5406021,17100000,Huyện Củ Chi
1263,10.9773829,106.5003426,17100000,Huyện Củ Chi
1264,10.9788424,106.4977807,17100000,Huyện Củ Chi
1265,10.9063999,106.636555,27444000,Huyện Củ Chi
1266,11.0882703,106.5109505,8300000,Huyện Củ Chi
1267,11.0089779,106.4306636,11033000,Huyện Củ Chi
1268,10.8995536,106.614673,27000000,Huyện Hóc Môn
1269,10.8692538,106.5959458,20700000,Huyện Hóc Môn
1270,10.8749803,106.6075136,30000000,Huyện Hóc Môn
1271,10.8714299,106.6068684,20700000,Huyện Hóc Môn
1272,10.8628598,106.5880578,25600000,Huyện Hóc Môn
1273,10.8821087,106.6177297,35400000,Huyện Hóc Môn
1274,10.8630288,106.6108513,20700000,Huyện Hóc Môn
1275,10.8507464,106.5918895,22500000,Huyện Hóc Môn
1276,10.8945058,106.5878778,11100000,Huyện Hóc Môn
1277,10.9048596,106.6425452,25000000,Huyện Hóc Môn
1278,10.8628241,106.6034467,71000000,Huyện Hóc Môn
1279,10.8394358,106.5988498,24600000,Huyện Hóc Môn
1280,10.8878461,106.5807304,11100000,Huyện Hóc Môn
1281,10.8504073,106.5884132,25600000,Huyện Hóc Môn
1282,10.8291829,106.6024913,15000000,Huyện Hóc Môn
1283,10.8768776,106.6162273,27500000,Huyện Hóc Môn
1284,10.8672516,106.6009208,71000000,Huyện Hóc Môn
1285,10.885365,106.6175647,42300000,Huyện Hóc Môn
1286,10.8339999,106.5968352,19800000,Huyện Hóc Môn
1287,10.8958678,106.5812423,11100000,Huyện Hóc Môn
1288,10.8564237,106.6017317,34300000,Huyện Hóc Môn
1289,10.8634456,106.6122818,20700000,Huyện Hóc Môn
1290,10.8853545,106.6174245,42300000,Huyện Hóc Môn
1291,10.9091827,106.5914295,11100000,Huyện Hóc Môn
1292,10.8895313,106.5828565,11100000,Huyện Hóc Môn
1293,10.8998386,106.6280328,36000000,Huyện Hóc Môn
1294,10.8764124,106.6055542,30000000,Huyện Hóc Môn
1295,10.8658506,106.5709638,24600000,Huyện Hóc Môn
1296,10.8472666,106.5933071,24600000,Huyện Hóc Môn
1297,10.8403004,106.5979876,15000000,Huyện Hóc Môn
1298,10.8897468,106.5869402,71000000,Huyện Hóc Môn
1299,10.8970481,106.6127477,27000000,Huyện Hóc Môn
1300,10.9084766,106.6481261,29900000,Huyện Hóc Môn
1301,10.6506527,106.7302008,24400000,Huyện Nhà Bè
1302,10.6850953,106.7014741,49200000,Huyện Nhà Bè
1303,10.633818,106.7356876,24400000,Huyện Nhà Bè
1304,10.6832739,106.7467471,78800000,Huyện Nhà Bè
1305,10.6927605,106.701328,62600000,Huyện Nhà Bè
1306,10.6836079,106.7459853,78800000,Huyện Nhà Bè
1307,10.6345654,106.7353814,50400000,Huyện Nhà Bè
1308,10.7142304,106.7008561,62600000,Huyện Nhà Bè
1309,10.6671895,106.7248992,50400000,Huyện Nhà Bè
1310,10.666058,106.7237749,24400000,Huyện Nhà Bè
1311,10.6792582,106.6993865,49200000,Huyện Nhà Bè
1312,10.682537,106.733784,33200000,Huyện Nhà Bè
1313,10.7631815,106.6494281,140000000,Quận 11
1314,10.7612156,106.6484679,140000000,Quận 11
1315,10.761176,106.6381259,120000000,Quận 11
1316,10.7713256,106.6554618,260000000,Quận 11
1317,10.7614351,106.6582004,132000000,Quận 11
1318,10.7588768,106.6532281,211200000,Quận 11
1319,10.7652314,106.7068641,389900000,Quận 4
1320,10.7657131,106.7048612,307400000,Quận 4
1321,10.76385,106.707558,322100000,Quận 4
1322,10.7578689,106.7009938,194400000,Quận 4
1323,10.7445965,106.6263666,116000000,Quận 6
1324,10.7443436,106.6320805,90000000,Quận 6
1325,10.7420659,106.6267636,116000000,Quận 6
1326,10.7404587,106.6364644,109400000,Quận 6
1327,10.7551442,106.6273117,90000000,Quận 6
1328,10.7466639,106.6332331,85000000,Quận 6
1329,10.7412868,106.6220374,72000000,Quận 6
1330,10.7438157,106.6302671,117000000,Quận 6
1331,10.7449088,106.6238208,100000000,Quận 6
1332,10.7508597,106.6242252,94500000,Quận 6
1333,10.7572905,106.6263183,117600000,Quận 6
1334,10.7417091,106.6244498,116000000,Quận 6
1335,10.7461673,106.6278152,126000000,Quận 6
1336,10.7529343,106.7041188,189800000,Quận 4
1337,10.7575748,106.6938157,185300000,Quận 4
1338,10.7512367,106.65195,127000000,Quận 6
1339,10.7512649,106.6506604,127000000,Quận 6
1340,10.7518273,106.6313475,165000000,Quận 6
1341,10.7509584,106.6531475,127000000,Quận 6
1342,10.7476934,106.6313529,126000000,Quận 6
1343,10.7442729,106.6503726,126900000,Quận 6
1344,10.7489846,106.6282264,165000000,Quận 6
1345,10.746806,106.6253771,165000000,Quận 6
1346,10.7453327,106.6303615,116000000,Quận 6
1347,10.7527546,106.6449705,165000000,Quận 6
1348,10.7472293,106.6429977,115500000,Quận 6
1349,10.7666452,106.6513222,150000000,Quận 11
1350,10.7665933,106.6434903,160000000,Quận 11
1351,10.7595067,106.6586227,162600000,Quận 11
1352,10.7654687,106.6426321,120000000,Quận 11
1353,10.7734467,106.6468814,120000000,Quận 11
1354,10.7548169,106.640303,165000000,Quận 11
1355,10.7621197,106.6575436,221000000,Quận 11
1356,10.7631969,106.6599697,260000000,Quận 11
1357,10.7668523,106.6533424,250000000,Quận 11
1358,10.772505,106.6575887,260000000,Quận 11
1359,10.7716208,106.6412999,110000000,Quận 11
1360,10.8400535,106.5992722,24600000,Huyện Hóc Môn
1361,10.8885851,106.5947692,47000000,Huyện Hóc Môn
1362,10.8675878,106.6153258,62500000,Huyện Hóc Môn
1363,10.9015945,106.5744053,39600000,Huyện Hóc Môn
1364,10.868194,106.5979922,39600000,Huyện Hóc Môn
1365,10.8641997,106.601133,39600000,Huyện Hóc Môn
1366,10.879027,106.598949,52200000,Huyện Hóc Môn
1367,10.8700549,106.5972841,39600000,Huyện Hóc Môn
1368,10.8719366,106.568268,35600000,Huyện Hóc Môn
1369,10.8799969,106.5929058,47300000,Huyện Hóc Môn
1370,10.8536848,106.6057805,48500000,Huyện Hóc Môn
1371,10.8581901,106.5897504,25600000,Huyện Hóc Môn
1372,10.9108436,106.5686679,39600000,Huyện Hóc Môn
1373,10.8894175,106.600426,62500000,Huyện Hóc Môn
1374,10.8893833,106.5942838,47000000,Huyện Hóc Môn
1375,10.8605454,106.6039245,39600000,Huyện Hóc Môn
1376,10.8836243,106.5867914,39600000,Huyện Hóc Môn
1377,10.8942581,106.5801028,39600000,Huyện Hóc Môn
1378,10.9058987,106.6442544,22800000,Huyện Hóc Môn
1379,10.8849955,106.6062095,62500000,Huyện Hóc Môn
1380,10.8574278,106.6055188,39600000,Huyện Hóc Môn
1381,10.91166,106.6000143,24100000,Huyện Hóc Môn
1382,10.8430792,106.5999165,78000000,Huyện Hóc Môn
1383,10.8922058,106.6170898,36000000,Huyện Hóc Môn
1384,10.8895256,106.5694336,11100000,Huyện Hóc Môn
1385,10.8491035,106.6020752,48500000,Huyện Hóc Môn
1386,10.8562175,106.6067763,39600000,Huyện Hóc Môn
1387,10.8813326,106.5890389,39600000,Huyện Hóc Môn
1388,10.8704993,106.5634316,35600000,Huyện Hóc Môn
1389,10.843429,106.595572,24600000,Huyện Hóc Môn
1390,10.8988691,106.6269084,36000000,Huyện Hóc Môn
1391,10.8953381,106.584325,47000000,Huyện Hóc Môn
1392,10.8532609,106.5841314,40500000,Huyện Hóc Môn
1393,10.8954242,106.638513,22800000,Huyện Hóc Môn
1394,10.9141919,106.6704243,14500000,Huyện Hóc Môn
1395,10.8799319,106.5823703,35600000,Huyện Hóc Môn
1396,10.9104068,106.5997684,29800000,Huyện Hóc Môn
1397,10.972735,106.480356,27566000,Huyện Củ Chi
1398,10.960729,106.5027591,27566000,Huyện Củ Chi
1399,11.009036,106.4178693,27566000,Huyện Củ Chi
1400,11.0774679,106.5017787,11033000,Huyện Củ Chi
1401,10.9946905,106.5718829,17533000,Huyện Củ Chi
1402,10.9554858,106.5118557,27566000,Huyện Củ Chi
1403,10.9999646,106.4824238,18500000,Huyện Củ Chi
1404,11.1102882,106.4735632,8300000,Huyện Củ Chi
1405,10.9783475,106.5039378,27444000,Huyện Củ Chi
1406,10.9669537,106.4892615,27566000,Huyện Củ Chi
1407,11.0090534,106.4181286,27566000,Huyện Củ Chi
1408,10.955425,106.5115282,27566000,Huyện Củ Chi
1409,11.01362,106.4673265,10400000,Huyện Củ Chi
1410,10.9840731,106.4716425,18500000,Huyện Củ Chi
1411,10.9853307,106.4302818,9400000,Huyện Củ Chi
1412,10.9932983,106.4477902,27566000,Huyện Củ Chi
1413,10.9283771,106.6023325,17533000,Huyện Củ Chi
1414,10.9831875,106.5140021,27444000,Huyện Củ Chi
1415,11.0026284,106.4241525,11033000,Huyện Củ Chi
1416,10.9449669,106.4563405,27444000,Huyện Củ Chi
1417,10.9881623,106.5748296,17533000,Huyện Củ Chi
1418,10.9816452,106.4704846,8300000,Huyện Củ Chi
1419,11.11894,106.498603,17533000,Huyện Củ Chi
1420,10.8717089,106.5958013,27566000,Huyện Củ Chi
1421,10.9735461,106.6398376,27444000,Huyện Củ Chi
1422,10.9851526,106.5586862,27444000,Huyện Củ Chi
1423,10.9696564,106.4888486,27444000,Huyện Củ Chi
1424,10.9836577,106.547164,27444000,Huyện Củ Chi
1425,10.9798326,106.61275,27444000,Huyện Củ Chi
1426,11.0368536,106.5604436,17533000,Huyện Củ Chi
1427,11.0314963,106.4444866,11033000,Huyện Củ Chi
1428,10.9614506,106.5014875,27566000,Huyện Củ Chi
1429,10.960979,106.47841,27444000,Huyện Củ Chi
1430,10.9763165,106.6215578,27444000,Huyện Củ Chi
1431,10.9834671,106.5778516,27444000,Huyện Củ Chi
1432,10.9849142,106.5203693,27444000,Huyện Củ Chi
1433,10.9704837,106.517041,17600000,Huyện Củ Chi
1434,10.9878731,106.4937667,11400000,Huyện Củ Chi
1435,10.9832451,106.4605289,27566000,Huyện Củ Chi
1436,10.9576563,106.509039,27566000,Huyện Củ Chi
1437,11.0916362,106.5132481,17533000,Huyện Củ Chi
1438,10.9764366,106.5823391,17533000,Huyện Củ Chi
1439,10.9208864,106.6008797,17533000,Huyện Củ Chi
1440,10.980387,106.5043581,17100000,Huyện Củ Chi
1441,11.0768347,106.5177456,17533000,Huyện Củ Chi
1442,10.9305216,106.5547012,27566000,Huyện Củ Chi
1443,10.9471035,106.5247739,27566000,Huyện Củ Chi
1444,11.0597542,106.4770814,11033000,Huyện Củ Chi
1445,10.9828791,106.5128407,27444000,Huyện Củ Chi
1446,11.0501759,106.4545863,10200000,Huyện Củ Chi
1447,11.0202503,106.5634791,17533000,Huyện Củ Chi
1448,10.9824747,106.5993401,27444000,Huyện Củ Chi
1449,10.9811045,106.5774527,17533000,Huyện Củ Chi
1450,10.9820657,106.5977488,27444000,Huyện Củ Chi
1451,11.0206305,106.5638001,17533000,Huyện Củ Chi
1452,10.966493,106.5479253,17500000,Huyện Củ Chi
1453,10.9499556,106.6040569,17533000,Huyện Củ Chi
1454,11.0555319,106.4824805,13380000,Huyện Củ Chi
1455,10.9839825,106.5709668,27444000,Huyện Củ Chi
1456,11.0529554,106.5357842,17533000,Huyện Củ Chi
1457,10.9729498,106.6356237,27444000,Huyện Củ Chi
1458,11.1549818,106.4549448,17533000,Huyện Củ Chi
1459,10.9452909,106.5265347,27566000,Huyện Củ Chi
1460,10.9021275,106.6402805,19500000,Huyện Củ Chi
1461,11.0061976,106.4268575,27566000,Huyện Củ Chi
1462,10.9711865,106.4915165,27444000,Huyện Củ Chi
1463,11.1388399,106.473881,17533000,Huyện Củ Chi
1464,10.996971,106.4488966,9400000,Huyện Củ Chi
1465,10.9851993,106.4564685,27566000,Huyện Củ Chi
1466,10.9702057,106.5518125,17500000,Huyện Củ Chi
1467,10.9675188,106.4875321,27566000,Huyện Củ Chi
1468,11.039227,106.452292,11033000,Huyện Củ Chi
1469,10.8960846,106.5782841,27566000,Huyện Củ Chi
1470,10.835096,106.856169,13380000,Huyện Củ Chi
1471,10.9437729,106.6464806,19500000,Huyện Củ Chi
1472,11.0706669,106.5207865,17533000,Huyện Củ Chi
1473,10.9607058,106.5263913,17600000,Huyện Củ Chi
1474,10.9920425,106.3862789,11033000,Huyện Củ Chi
1475,10.9436953,106.6460549,19500000,Huyện Củ Chi
1476,10.9789376,106.4920888,19000000,Huyện Củ Chi
1477,11.0251444,106.4847137,10500000,Huyện Củ Chi
1478,11.0352519,106.5226562,12000000,Huyện Củ Chi
1479,11.030699,106.4879364,12000000,Huyện Củ Chi
1480,11.0079664,106.5339918,11300000,Huyện Củ Chi
1481,10.928779,106.6077554,19400000,Huyện Củ Chi
1482,10.9755449,106.6233779,13700000,Huyện Củ Chi
1483,11.0219099,106.4588831,10400000,Huyện Củ Chi
1484,10.6946374,106.7406765,78800000,Huyện Nhà Bè
1485,10.7063157,106.7391517,78800000,Huyện Nhà Bè
1486,10.6751728,106.7613722,78800000,Huyện Nhà Bè
1487,10.7199546,106.6988556,49200000,Huyện Nhà Bè
1488,10.6779404,106.7550595,78800000,Huyện Nhà Bè
1489,10.7070249,106.738098,78800000,Huyện Nhà Bè
1490,10.6770878,106.7563812,78800000,Huyện Nhà Bè
1491,10.6542951,106.729338,24400000,Huyện Nhà Bè
1492,10.7005327,106.7041093,35800000,Huyện Nhà Bè
1493,10.6372791,106.7474243,32300000,Huyện Nhà Bè
1494,10.6419584,106.7331172,50400000,Huyện Nhà Bè
1495,10.6534388,106.7291085,50400000,Huyện Nhà Bè
1496,10.7142166,106.7008603,49200000,Huyện Nhà Bè
1497,10.6730706,106.6979399,35800000,Huyện Nhà Bè
1498,10.6331823,106.7623761,32300000,Huyện Nhà Bè
1499,10.6711566,106.7222475,33200000,Huyện Nhà Bè
1500,10.4112185,106.9655024,22000000,Huyện Cần Giờ
1501,10.5653379,106.7519914,6100000,Huyện Cần Giờ
1502,10.3954565,106.916009,12700000,Huyện Cần Giờ
1503,10.5882243,106.8253786,24600000,Huyện Cần Giờ
1504,10.6638591,106.7770892,24600000,Huyện Cần Giờ
1505,10.6611169,106.7790322,24600000,Huyện Cần Giờ
1506,10.4026334,106.9540879,16900000,Huyện Cần Giờ
1507,10.4088365,106.9465938,19900000,Huyện Cần Giờ
1508,10.532813,106.767688,6100000,Huyện Cần Giờ
1509,10.616758,106.816033,24600000,Huyện Cần Giờ